Player Name,Profile URL,Player Region
"Boogeyyy
Balb",https://www.vlr.gg/player/31390/boogeyyy,ap
"viness
FPT",https://www.vlr.gg/player/14207/viness,ap
"alicpond
ABC",https://www.vlr.gg/player/5679/alicpond,ap
"Ch1ckenBell
CAP",https://www.vlr.gg/player/14214/ch1ckenbell,ap
"Daicute
TDE",https://www.vlr.gg/player/8165/daicute,ap
"pudj
ELV",https://www.vlr.gg/player/27068/pudj,ap
"Sushiboys
FS",https://www.vlr.gg/player/3342/sushiboys,ap
"b3ta
XIA",https://www.vlr.gg/player/2368/b3ta,ap
"L0sttt
AA",https://www.vlr.gg/player/15271/l0sttt,ap
Nasty,https://www.vlr.gg/player/42994/nasty,ap
"Harshhh
RGE",https://www.vlr.gg/player/3277/harshhh,ap
"RedKoh
ELV",https://www.vlr.gg/player/7381/redkoh,ap
"Apinya
FS",https://www.vlr.gg/player/15897/apinya,ap
B1ngXun,https://www.vlr.gg/player/46038/b1ngxun,ap
"niffy
SPE",https://www.vlr.gg/player/19150/niffy,ap
"Zey
GDL",https://www.vlr.gg/player/7736/zey,ap
"Yunaaa
RIMA",https://www.vlr.gg/player/25457/yunaaa,ap
"adrnking
SZ",https://www.vlr.gg/player/1745/adrnking,ap
"maxie
BLD",https://www.vlr.gg/player/1932/maxie,ap
"S1Eugene
Erit",https://www.vlr.gg/player/7382/s1eugene,ap
"Flaring
ELV",https://www.vlr.gg/player/5886/flaring,ap
"Ember
GDR",https://www.vlr.gg/player/3637/ember,ap
"Midnight
RA",https://www.vlr.gg/player/3531/midnight,ap
"Attention
ZYG",https://www.vlr.gg/player/1926/attention,ap
"frostmind
BTR",https://www.vlr.gg/player/4872/frostmind,ap
"KnightRider
GDR",https://www.vlr.gg/player/3638/knightrider,ap
"Niko47A
47",https://www.vlr.gg/player/6734/niko47a,ap
"N0NGLAZ
MITH",https://www.vlr.gg/player/8582/n0nglaz,ap
"Cud
AE",https://www.vlr.gg/player/2346/cud,ap
"eluwu
PURR",https://www.vlr.gg/player/19962/eluwu,ap
"xZe
SPE",https://www.vlr.gg/player/6733/xze,ap
"soulM8
RGE",https://www.vlr.gg/player/15449/soulm8,ap
"capybara
BIGG.S",https://www.vlr.gg/player/29474/capybara,ap
"LoyDreaM
GLAB",https://www.vlr.gg/player/33801/loydream,ap
Kali9su,https://www.vlr.gg/player/40905/kali9su,ap
"mandu
KZ.T",https://www.vlr.gg/player/25420/mandu,ap
"MaKo
DRX",https://www.vlr.gg/player/4462/mako,ap
"FREY
LZE",https://www.vlr.gg/player/7375/frey,ap
"Riza
ELV",https://www.vlr.gg/player/7443/riza,ap
"karam1l
NES",https://www.vlr.gg/player/30286/karam1l,ap
twilight,https://www.vlr.gg/player/46463/twilight,ap
"Rainy
CBT",https://www.vlr.gg/player/1906/rainy,ap
"ValdyN
AE",https://www.vlr.gg/player/7807/valdyn,ap
"dzii
LESS",https://www.vlr.gg/player/15696/dzii,ap
"BerLIN
FPX",https://www.vlr.gg/player/7857/berlin,ap
"somboyy
AAA",https://www.vlr.gg/player/5693/somboyy,ap
"aplycs
RGE",https://www.vlr.gg/player/44919/aplycs,ap
"deLb
AG",https://www.vlr.gg/player/10821/delb,ap
"Xan
LZE",https://www.vlr.gg/player/11737/xan,ap
bobae,https://www.vlr.gg/player/41538/bobae,ap
Dignified,https://www.vlr.gg/player/44251/dignified,ap
"Poly
SISU",https://www.vlr.gg/player/16635/poly,ap
"NcSlasher
BME",https://www.vlr.gg/player/7043/ncslasher,ap
"Kakarot
ZOL",https://www.vlr.gg/player/9737/kakarot,ap
"Ching
1MS",https://www.vlr.gg/player/2680/ching,ap
"Hatred
Hash",https://www.vlr.gg/player/8503/hatred,ap
"Ayaaa
RH",https://www.vlr.gg/player/16014/ayaaa,ap
"par scofield
Mine",https://www.vlr.gg/player/24737/par-scofield,ap
"Wild0reoo
TS",https://www.vlr.gg/player/9740/wild0reoo,ap
"SantaGolf
SG",https://www.vlr.gg/player/4376/santagolf,ap
"ZYND
ZOL",https://www.vlr.gg/player/16953/zynd,ap
"blurred
GEEK",https://www.vlr.gg/player/11557/blurred,ap
"FANE
X10",https://www.vlr.gg/player/4353/fane,ap
"Paradox
RVNT",https://www.vlr.gg/player/10463/paradox,ap
"Krzysiek
No N",https://www.vlr.gg/player/10502/krzysiek,ap
"JoJo
FA",https://www.vlr.gg/player/42995/jojo,ap
"gotten
AE",https://www.vlr.gg/player/23710/gotten,ap
"kitkatwc
NE",https://www.vlr.gg/player/16634/kitkatwc,ap
GoNext,https://www.vlr.gg/player/19793/gonext,ap
"Myd Mathers
NCG",https://www.vlr.gg/player/16775/myd-mathers,ap
"Hotsauz
VLT",https://www.vlr.gg/player/11578/hotsauz,ap
"sawamura
SISU",https://www.vlr.gg/player/18062/sawamura,ap
"ngk
ONE",https://www.vlr.gg/player/42932/ngk,ap
Bugsy,https://www.vlr.gg/player/36763/bugsy,ap
"margeaux
FSS",https://www.vlr.gg/player/8178/margeaux,ap
"MiLuan
S2",https://www.vlr.gg/player/11842/miluan,ap
"2766
ZOL",https://www.vlr.gg/player/8505/2766,ap
"Storax
MYS",https://www.vlr.gg/player/15440/storax,ap
"Uta
OF",https://www.vlr.gg/player/7851/uta,ap
"garnetS
NKT",https://www.vlr.gg/player/18035/garnets,ap
"Newky
Baby",https://www.vlr.gg/player/17594/newky,ap
"elyse
KZ.T",https://www.vlr.gg/player/25398/elyse,ap
"vS
THE",https://www.vlr.gg/player/11475/vs,ap
"aLerT
XIA",https://www.vlr.gg/player/2366/alert,ap
"yyAmroll
NE",https://www.vlr.gg/player/18131/yyamroll,ap
"FireZs
DEWA",https://www.vlr.gg/player/7795/firezs,ap
"Acerola
LAZY",https://www.vlr.gg/player/36101/acerola,ap
"Aisling
THE.K",https://www.vlr.gg/player/17532/aisling,ap
"bryce
DSG",https://www.vlr.gg/player/7418/bryce,ap
"Makaveli
OGS",https://www.vlr.gg/player/30693/makaveli,ap
"Reverie
KZ",https://www.vlr.gg/player/16942/reverie,ap
"carrace
DOM",https://www.vlr.gg/player/30413/carrace,ap
"muffinloop
GEX",https://www.vlr.gg/player/16644/muffinloop,ap
"Fixy
RDA",https://www.vlr.gg/player/45876/fixy,ap
"dispenser
KDM",https://www.vlr.gg/player/2335/dispenser,ap
"Killua
MITH",https://www.vlr.gg/player/13784/killua,ap
"senyorcarl
CW",https://www.vlr.gg/player/9734/senyorcarl,ap
"olulu
THE.K",https://www.vlr.gg/player/19956/olulu,ap
"alyaL
FPT",https://www.vlr.gg/player/8240/alyal,ap
"Garv
RGE",https://www.vlr.gg/player/43408/garv,ap
"Kishi
FCY",https://www.vlr.gg/player/14208/kishi,ap
"Spring
WOL",https://www.vlr.gg/player/14125/spring,ap
"LeVi
MOGO",https://www.vlr.gg/player/18704/levi,ap
"Kibojn
MDL",https://www.vlr.gg/player/19231/kibojn,ap
"fausTao
ARF",https://www.vlr.gg/player/34096/faustao,ap
"akaone
LH",https://www.vlr.gg/player/2041/akaone,ap
"izze
NF",https://www.vlr.gg/player/16639/izze,ap
Tweeya,https://www.vlr.gg/player/16622/tweeya,ap
"Babyblue
ZYG",https://www.vlr.gg/player/15302/babyblue,ap
"Hyuse
2K",https://www.vlr.gg/player/37639/hyuse,ap
"jazper
Arch",https://www.vlr.gg/player/12282/jazper,ap
"W1nner
ONE",https://www.vlr.gg/player/7861/w1nner,ap
"Busterrr
STWR",https://www.vlr.gg/player/3273/busterrr,ap
"r1seN
AST",https://www.vlr.gg/player/30575/r1sen,ap
"Madelyn
RRQ",https://www.vlr.gg/player/9290/madelyn,ap
"BBC
TEAR",https://www.vlr.gg/player/41537/bbc,ap
"Sylvette
VYG",https://www.vlr.gg/player/15677/sylvette,ap
"AmerNone
Ora",https://www.vlr.gg/player/27645/amernone,ap
"SHINSEI
KZ",https://www.vlr.gg/player/7007/shinsei,ap
"Bazzi
GE",https://www.vlr.gg/player/805/bazzi,ap
"Retla
BLD",https://www.vlr.gg/player/2361/retla,ap
"Lilo
BTR",https://www.vlr.gg/player/9717/lilo,ap
Bocah,https://www.vlr.gg/player/10806/bocah,ap
"Divine
SGP",https://www.vlr.gg/player/2381/divine,ap
"PanzeR
GRY",https://www.vlr.gg/player/10678/panzer,ap
"Felce
NE",https://www.vlr.gg/player/27012/felce,ap
"rosey
NE",https://www.vlr.gg/player/16630/rosey,ap
"d0rf
FPT",https://www.vlr.gg/player/1429/d0rf,ap
"Rice
RIMA",https://www.vlr.gg/player/36937/rice,ap
"FrostyZ
MAS",https://www.vlr.gg/player/2379/frostyz,ap
"Teerapong
NKT",https://www.vlr.gg/player/23558/teerapong,ap
"Ripper
OAS",https://www.vlr.gg/player/7758/ripper,ap
"skillZ
RVNT",https://www.vlr.gg/player/3630/skillz,ap
"Fluky
FS",https://www.vlr.gg/player/18037/fluky,ap
"Sampphire
MLT.GC",https://www.vlr.gg/player/36904/sampphire,ap
"DarknessOfLove
UR",https://www.vlr.gg/player/10725/darknessoflove,ap
"crescents
NWJ",https://www.vlr.gg/player/19408/crescents,ap
"psy
MDL",https://www.vlr.gg/player/3281/psy,ap
"markL
RDA",https://www.vlr.gg/player/7513/markl,ap
"Aly
BRNV",https://www.vlr.gg/player/16625/aly,ap
"shina
4F",https://www.vlr.gg/player/25406/shina,ap
"Spyko
ARF",https://www.vlr.gg/player/3734/spyko,ap
"KiNo
JDG",https://www.vlr.gg/player/24301/kino,ap
Dizzy,https://www.vlr.gg/player/34123/dizzy,ap
"JoshS
MEOW",https://www.vlr.gg/player/7408/joshs,ap
"FireSaiyajiN
ZLS",https://www.vlr.gg/player/7751/firesaiyajin,ap
zhen,https://www.vlr.gg/player/17225/zhen,ap
"bittersweet
BIGG.S",https://www.vlr.gg/player/36804/bittersweet,ap
"Crus
FCY",https://www.vlr.gg/player/23976/crus,ap
"xccurate
T1",https://www.vlr.gg/player/10816/xccurate,ap
"AiShou
XIAO",https://www.vlr.gg/player/9153/aishou,ap
"fluffy
ETH",https://www.vlr.gg/player/10840/fluffy,ap
"Juu
2K",https://www.vlr.gg/player/30680/juu,ap
"Lee
VYG",https://www.vlr.gg/player/37067/lee,ap
"P1nA
BAAM",https://www.vlr.gg/player/1431/p1na,ap
"SSSami
MLT",https://www.vlr.gg/player/3619/sssami,ap
"nTK
LAZY",https://www.vlr.gg/player/1432/ntk,ap
"Zoid
SUS",https://www.vlr.gg/player/3635/zoid,ap
"mmoopingx
FS.P",https://www.vlr.gg/player/18106/mmoopingx,ap
"Nicc
DRG",https://www.vlr.gg/player/11524/nicc,ap
"Hoax
OGS",https://www.vlr.gg/player/3639/hoax,ap
"Emman
NAOS",https://www.vlr.gg/player/9747/emman,ap
"Amaterasu
T69",https://www.vlr.gg/player/3270/amaterasu,ap
"k1Ng
DRGN",https://www.vlr.gg/player/17648/k1ng,ap
"traNz
PURR",https://www.vlr.gg/player/15443/tranz,ap
"LEXY
LVR",https://www.vlr.gg/player/2383/lexy,ap
"Pichy
SAVA",https://www.vlr.gg/player/17600/pichy,ap
StrwbryBagel,https://www.vlr.gg/player/19945/strwbrybagel,ap
"n9sty
AIM",https://www.vlr.gg/player/35512/n9sty,ap
"tr1ck
p5",https://www.vlr.gg/player/15455/tr1ck,ap
"qq
FS.P",https://www.vlr.gg/player/14677/qq,ap
"RvK
TRS",https://www.vlr.gg/player/12323/rvk,ap
"x v y
LCR",https://www.vlr.gg/player/9278/x-v-y,ap
"Tempz
LZE",https://www.vlr.gg/player/24654/tempz,ap
"xfaded
SS",https://www.vlr.gg/player/7733/xfaded,ap
"jeed
TDK",https://www.vlr.gg/player/7369/jeed,ap
"heyNF
Bin",https://www.vlr.gg/player/10738/heynf,ap
"Redneval
WX",https://www.vlr.gg/player/4374/redneval,ap
"Symbol
Jopa",https://www.vlr.gg/player/7402/symbol,ap
bioforst,https://www.vlr.gg/player/41535/bioforst,ap
"bes
DRX.C",https://www.vlr.gg/player/25391/bes,ap
"Ace
KBG",https://www.vlr.gg/player/1924/ace,ap
"Venka
VLT",https://www.vlr.gg/player/27336/venka,ap
"PPDBJ
RSG",https://www.vlr.gg/player/7763/ppdbj,ap
"Kohliii
VLT",https://www.vlr.gg/player/10758/kohliii,ap
"Polvi
GE",https://www.vlr.gg/player/1839/polvi,ap
"nenuay
FS.P",https://www.vlr.gg/player/39981/nenuay,ap
"endoist
VLTH",https://www.vlr.gg/player/41694/endoist,ap
"Changee
SPE",https://www.vlr.gg/player/2394/changee,ap
"Twirly
PURR",https://www.vlr.gg/player/19938/twirly,ap
"biubiu
SZE",https://www.vlr.gg/player/25440/biubiu,ap
"blackhawk
AR",https://www.vlr.gg/player/4693/blackhawk,ap
"Fidelwow
BME",https://www.vlr.gg/player/2345/fidelwow,ap
"GabbyDiz
Balb",https://www.vlr.gg/player/10190/gabbydiz,ap
"GGHuiii
OF",https://www.vlr.gg/player/15817/gghuiii,ap
"Snowwke
PENT",https://www.vlr.gg/player/17435/snowwke,ap
"Salvestro
FAT",https://www.vlr.gg/player/7377/salvestro,ap
"Deadly10
RGE",https://www.vlr.gg/player/18702/deadly10,ap
"newgen
SPE",https://www.vlr.gg/player/2389/newgen,ap
"Kippo
UTT",https://www.vlr.gg/player/7852/kippo,ap
"DaFt
VIC",https://www.vlr.gg/player/14587/daft,ap
klipp,https://www.vlr.gg/player/10775/klipp,ap
"BMV
UNC",https://www.vlr.gg/player/2440/bmv,ap
"RoLEX
XIA",https://www.vlr.gg/player/23559/rolex,ap
"Asteriskk
AE",https://www.vlr.gg/player/1742/asteriskk,ap
"damaraa
LCR",https://www.vlr.gg/player/26829/damaraa,ap
"Aowha
Empt",https://www.vlr.gg/player/13229/aowha,ap
"Yoshiii
SZ",https://www.vlr.gg/player/7745/yoshiii,ap
"jarpiX
FAT",https://www.vlr.gg/player/7445/jarpix,ap
"Angela
NF",https://www.vlr.gg/player/26077/angela,ap
"Pretzel
FS.P",https://www.vlr.gg/player/39982/pretzel,ap
"SimoN
NXGA",https://www.vlr.gg/player/9180/simon,ap
"Estrella
RRQ",https://www.vlr.gg/player/25025/estrella,ap
"Vickyz
NKT",https://www.vlr.gg/player/25535/vickyz,ap
"PAULTATO
4AM",https://www.vlr.gg/player/10496/paultato,ap
"flippy
SBE",https://www.vlr.gg/player/11555/flippy,ap
"Real8
LAZY",https://www.vlr.gg/player/1438/real8,ap
"Raye
Exodus",https://www.vlr.gg/player/4351/raye,ap
"Pashasahil
RES",https://www.vlr.gg/player/8050/pashasahil,ap
"subbey
RDA",https://www.vlr.gg/player/2378/subbey,ap
"Peekaboo
CHK",https://www.vlr.gg/player/13169/peekaboo,ap
"zeeq
HB",https://www.vlr.gg/player/7441/zeeq,ap
"beo
3T",https://www.vlr.gg/player/8035/beo,ap
"ray4c
AE",https://www.vlr.gg/player/11666/ray4c,ap
"basbabe
XIA",https://www.vlr.gg/player/31537/basbabe,ap
"Rafaaaa
LES",https://www.vlr.gg/player/3632/rafaaaa,ap
"R1x
HDE",https://www.vlr.gg/player/9274/r1x,ap
"Yukxx
VLT",https://www.vlr.gg/player/35965/yukxx,ap
"Antidote
MOGO",https://www.vlr.gg/player/3269/antidote,ap
"NIZ
SG",https://www.vlr.gg/player/40511/niz,ap
"Logistaa
RVNT",https://www.vlr.gg/player/19651/logistaa,ap
"jkuro
JDG",https://www.vlr.gg/player/3519/jkuro,ap
"KRX
SPE",https://www.vlr.gg/player/15891/krx,ap
"Hermione
MLT",https://www.vlr.gg/player/15264/hermione,ap
"jans0n
RDA",https://www.vlr.gg/player/21051/jans0n,ap
"Risu
ONIC",https://www.vlr.gg/player/7806/risu,ap
"RIZKYMD
Bin",https://www.vlr.gg/player/7805/rizkymd,ap
"ting2k5
FPT",https://www.vlr.gg/player/14213/ting2k5,ap
"Ghost
SNK",https://www.vlr.gg/player/3507/ghost,ap
"Gadoerzz
APH",https://www.vlr.gg/player/7756/gadoerzz,ap
"Mad22D
XOXO",https://www.vlr.gg/player/31507/mad22d,ap
"Hakka
NXGA",https://www.vlr.gg/player/31185/hakka,ap
"Aryu
TRS",https://www.vlr.gg/player/9741/aryu,ap
"zharwow
BTR",https://www.vlr.gg/player/7783/zharwow,ap
"Pr
Arch",https://www.vlr.gg/player/11814/pr,ap
"Draxi
OAS",https://www.vlr.gg/player/7740/draxi,ap
"HellrangeR
GE",https://www.vlr.gg/player/3622/hellranger,ap
"Eeyore
AE",https://www.vlr.gg/player/7042/eeyore,ap
"RozsteR
MLT",https://www.vlr.gg/player/18995/rozster,ap
"DxN
KZ",https://www.vlr.gg/player/8180/dxn,ap
"DOXZ3R
NES",https://www.vlr.gg/player/4089/doxz3r,ap
"Kairo
KZ",https://www.vlr.gg/player/9171/kairo,ap
"Flynch
LCR",https://www.vlr.gg/player/7802/flynch,ap
"veta
MITH",https://www.vlr.gg/player/4864/veta,ap
RAHHEY,https://www.vlr.gg/player/10788/rahhey,ap
"drus9
Arch",https://www.vlr.gg/player/17073/drus9,ap
"SCar
ARF",https://www.vlr.gg/player/34100/scar,ap
"Coyote
NE",https://www.vlr.gg/player/17617/coyote,ap
HyPer,https://www.vlr.gg/player/15607/hyper,ap
"notxd
PLM",https://www.vlr.gg/player/2369/notxd,ap
Haetal,https://www.vlr.gg/player/17534/haetal,ap
"LockM
TEC",https://www.vlr.gg/player/25339/lockm,ap
"jEEE
ZOL",https://www.vlr.gg/player/21677/jeee,ap
"JdFaker
PRX",https://www.vlr.gg/player/2364/jdfaker,ap
"DelBisky
BOBA",https://www.vlr.gg/player/17503/delbisky,ap
"Impecunity
NXGA",https://www.vlr.gg/player/36704/impecunity,ap
"astr0
CW",https://www.vlr.gg/player/7435/astr0,ap
"Derek
APH",https://www.vlr.gg/player/13218/derek,ap
"Jinx
BLZE",https://www.vlr.gg/player/17546/jinx,ap
"ban
TLN",https://www.vlr.gg/player/5129/ban,ap
"Teetawat
47",https://www.vlr.gg/player/11813/teetawat,ap
"pannyx
BMG",https://www.vlr.gg/player/17616/pannyx,ap
"Ivory
RH",https://www.vlr.gg/player/16015/ivory,ap
"Nythan
ARF",https://www.vlr.gg/player/23717/nythan,ap
"Ash
MEOW",https://www.vlr.gg/player/25542/ash,ap
"BánhMj
RLF",https://www.vlr.gg/player/14553/b-nhmj,ap
"Flica
SALT",https://www.vlr.gg/player/15454/flica,ap
"Pr0digy
RLF",https://www.vlr.gg/player/44149/pr0digy,ap
"Mast3r
AR",https://www.vlr.gg/player/15363/mast3r,ap
"Erumaa
OGX",https://www.vlr.gg/player/26112/erumaa,ap
"Anko
MA",https://www.vlr.gg/player/16629/anko,ap
"Chanyboi
CW",https://www.vlr.gg/player/37375/chanyboi,ap
"deecee
OGS",https://www.vlr.gg/player/26376/deecee,ap
"harddora
Beav",https://www.vlr.gg/player/20623/harddora,ap
"rAb1q
STPL",https://www.vlr.gg/player/34183/rab1q,ap
"SeveN89
X10",https://www.vlr.gg/player/25164/seven89,ap
"Edw4rd
0Zer",https://www.vlr.gg/player/7580/edw4rd,ap
"Ichisolo
CW",https://www.vlr.gg/player/31398/ichisolo,ap
"xcool3
AAA",https://www.vlr.gg/player/15902/xcool3,ap
"Eisberg
RRQ.K",https://www.vlr.gg/player/8177/eisberg,ap
"cedrik
KPC",https://www.vlr.gg/player/8025/cedrik,ap
"Raigard
SG",https://www.vlr.gg/player/8581/raigard,ap
"strixx
T69",https://www.vlr.gg/player/4796/strixx,ap
"Fayce
INFN",https://www.vlr.gg/player/3974/fayce,ap
"Rapheleen
LCR",https://www.vlr.gg/player/12207/rapheleen,ap
"Drei
XENO",https://www.vlr.gg/player/7743/drei,ap
"SmokeA
Whoo",https://www.vlr.gg/player/10760/smokea,ap
"Rambut4n
DXG",https://www.vlr.gg/player/3906/rambut4n,ap
"Blas
MLT",https://www.vlr.gg/player/10675/blas,ap
"LBY
RGE",https://www.vlr.gg/player/10790/lby,ap
"Goliathz
XTM",https://www.vlr.gg/player/10734/goliathz,ap
"Sadge
FCY",https://www.vlr.gg/player/3902/sadge,ap
"maitee
47",https://www.vlr.gg/player/5680/maitee,ap
"Zeus
NKT",https://www.vlr.gg/player/7456/zeus,ap
"Hyphae
GEX",https://www.vlr.gg/player/19437/hyphae,ap
"Makchin
BAS.K",https://www.vlr.gg/player/17609/makchin,ap
"joshh
NG",https://www.vlr.gg/player/7417/joshh,ap
"cashmere
BSTR",https://www.vlr.gg/player/25181/cashmere,ap
"ducT
VIE",https://www.vlr.gg/player/14224/duct,ap
"reN
HB",https://www.vlr.gg/player/7372/ren,ap
"aphrolyn
DEWA.B",https://www.vlr.gg/player/26128/aphrolyn,ap
"xhum0n
NOM",https://www.vlr.gg/player/11268/xhum0n,ap
"modeskiii
VPRS",https://www.vlr.gg/player/7732/modeskiii,ap
"THE GAME
VL",https://www.vlr.gg/player/10175/the-game,ap
"eugeneS
SKYE",https://www.vlr.gg/player/10241/eugenes,ap
"Chowdy
YG",https://www.vlr.gg/player/10192/chowdy,ap
"alyssa
FSS",https://www.vlr.gg/player/17447/alyssa,ap
"toggle
HB",https://www.vlr.gg/player/17814/toggle,ap
"XII
NWG",https://www.vlr.gg/player/13781/xii,ap
"Flashii
FT",https://www.vlr.gg/player/5694/flashii,ap
"Kel
1MS",https://www.vlr.gg/player/22798/kel,ap
"Delend
INVI",https://www.vlr.gg/player/5685/delend,ap
"Persia
SPG",https://www.vlr.gg/player/4122/persia,ap
"maou
VLG",https://www.vlr.gg/player/2373/maou,ap
"Acetics
SPE",https://www.vlr.gg/player/1910/acetics,ap
"Kromex
AAA",https://www.vlr.gg/player/1911/kromex,ap
ArinJi,https://www.vlr.gg/player/44972/arinji,ap
"KappA
GEX",https://www.vlr.gg/player/3629/kappa,ap
"Moosey
PDF",https://www.vlr.gg/player/3023/moosey,ap
"benaf
T30",https://www.vlr.gg/player/3473/benaf,ap
"Evo
KZ",https://www.vlr.gg/player/3477/evo,ap
"theDoctorr
RDA",https://www.vlr.gg/player/3480/thedoctorr,ap
"Russ
GE",https://www.vlr.gg/player/1162/russ,ap
"trinxty
OGS",https://www.vlr.gg/player/31371/trinxty,ap
"kongared
SG",https://www.vlr.gg/player/1908/kongared,ap
"Crws
TLN",https://www.vlr.gg/player/3977/crws,ap
"metawiN
BIGG.S",https://www.vlr.gg/player/36805/metawin,ap
"no1syboy
ARF",https://www.vlr.gg/player/7046/no1syboy,ap
"LoRangeZ
INFN",https://www.vlr.gg/player/31498/lorangez,ap
"FonTuz
Beav",https://www.vlr.gg/player/17303/fontuz,ap
"severiNe
BTR",https://www.vlr.gg/player/7804/severine,ap
"Pooda
DVT",https://www.vlr.gg/player/26097/pooda,ap
"Son Keke
FCY",https://www.vlr.gg/player/3900/son-keke,ap
"daynos
AVM",https://www.vlr.gg/player/8097/daynos,ap
"Dragy
CNL",https://www.vlr.gg/player/10807/dragy,ap
"cuppycake
SAVA",https://www.vlr.gg/player/25435/cuppycake,ap
"moefcute
UBT",https://www.vlr.gg/player/14228/moefcute,ap
"LuciA
LES",https://www.vlr.gg/player/21324/lucia,ap
"Ko0
MKG",https://www.vlr.gg/player/1436/ko0,ap
Hansia,https://www.vlr.gg/player/41536/hansia,ap
"Flash
WP",https://www.vlr.gg/player/9736/flash,ap
"Mowff
BAAM",https://www.vlr.gg/player/14226/mowff,ap
Slowz,https://www.vlr.gg/player/14219/slowz,ap
Yeya,https://www.vlr.gg/player/18071/yeya,ap
"ABATMAN
NCG",https://www.vlr.gg/player/7729/abatman,ap
StOrM,https://www.vlr.gg/player/16806/storm,ap
"RiseN
DOM",https://www.vlr.gg/player/11612/risen,ap
"PinOcchiOs
SPE",https://www.vlr.gg/player/2390/pinocchios,ap
"Governor
TLN",https://www.vlr.gg/player/3980/governor,ap
"zini
4F",https://www.vlr.gg/player/17127/zini,ap
"FrizzNatsz
LCR",https://www.vlr.gg/player/4870/frizznatsz,ap
"yTao
O2",https://www.vlr.gg/player/2829/ytao,ap
"tess
MLT.GC",https://www.vlr.gg/player/36898/tess,ap
"tryst
MDL",https://www.vlr.gg/player/5541/tryst,ap
"Flexx
GDL",https://www.vlr.gg/player/3634/flexx,ap
"Nhatthong2k
BAAM",https://www.vlr.gg/player/14227/nhatthong2k,ap
"rkz
IVY",https://www.vlr.gg/player/7390/rkz,ap
riyabtw,https://www.vlr.gg/player/37421/riyabtw,ap
"artn
ENGM",https://www.vlr.gg/player/7376/artn,ap
"1van
KGM",https://www.vlr.gg/player/7440/1van,ap
"Nay
CNL",https://www.vlr.gg/player/4867/nay,ap
"Aclx
LP33",https://www.vlr.gg/player/2372/aclx,ap
"Seif
YG",https://www.vlr.gg/player/32555/seif,ap
"M1SYL
MLT",https://www.vlr.gg/player/5008/m1syl,ap
"NaThanD
FPX",https://www.vlr.gg/player/3532/nathand,ap
"BOSS
3T",https://www.vlr.gg/player/14217/boss,ap
"vibhoRR
MDL",https://www.vlr.gg/player/3268/vibhorr,ap
"tricky
RVNT",https://www.vlr.gg/player/28612/tricky,ap
"Dolph
WSF",https://www.vlr.gg/player/27018/dolph,ap
"HydraKid
AVN",https://www.vlr.gg/player/36013/hydrakid,ap
"Sing
RSG",https://www.vlr.gg/player/10518/sing,ap
aRThiT,https://www.vlr.gg/player/27198/arthit,ap
"Chrysania
CCG.GC",https://www.vlr.gg/player/7050/chrysania,ap
Fung3,https://www.vlr.gg/player/7848/fung3,ap
"SAGE
PATH",https://www.vlr.gg/player/7387/sage,ap
"Xenoo
X10",https://www.vlr.gg/player/13196/xenoo,ap
"hypathor
OF",https://www.vlr.gg/player/24303/hypathor,ap
"1TaPGoD
ACE",https://www.vlr.gg/player/15364/1tapgod,ap
"Meltings
NGZ",https://www.vlr.gg/player/11713/meltings,ap
"Yanni
RIMA",https://www.vlr.gg/player/26078/yanni,ap
"Jason
BZE",https://www.vlr.gg/player/11700/jason,ap
"wstVirginia
DUPG",https://www.vlr.gg/player/5009/wstvirginia,ap
"TRIPCIEW
RLF",https://www.vlr.gg/player/23042/tripciew,ap
"cxy0714
KE",https://www.vlr.gg/player/3534/cxy0714,ap
"Teng
UR",https://www.vlr.gg/player/7525/teng,ap
"Ender
KZ",https://www.vlr.gg/player/27053/ender,ap
"climax
TBP",https://www.vlr.gg/player/2142/climax,ap
Orgil,https://www.vlr.gg/player/40901/orgil,ap
"Abdur
MYS",https://www.vlr.gg/player/15437/abdur,ap
"IDG
ONS",https://www.vlr.gg/player/1986/idg,ap
"alfin
AVM",https://www.vlr.gg/player/25256/alfin,ap
"Haise
X10",https://www.vlr.gg/player/7383/haise,ap
"kuroza
LCR",https://www.vlr.gg/player/11458/kuroza,ap
"Liesel
TiA",https://www.vlr.gg/player/8169/liesel,ap
"Rexy
GDL",https://www.vlr.gg/player/3278/rexy,ap
"Bloody
SNK",https://www.vlr.gg/player/17665/bloody,ap
"Kant
CBT",https://www.vlr.gg/player/1920/kant,ap
"Justa
KGM",https://www.vlr.gg/player/7442/justa,ap
"reeq
CNL",https://www.vlr.gg/player/15678/reeq,ap
"kazzoo
ETH",https://www.vlr.gg/player/10839/kazzoo,ap
"Envious
MLT.GC",https://www.vlr.gg/player/9183/envious,ap
"Toy
PDF",https://www.vlr.gg/player/7448/toy,ap
Answerz,https://www.vlr.gg/player/46043/answerz,ap
"EnS
LOFI.E",https://www.vlr.gg/player/14200/ens,ap
"Pro
RVNT",https://www.vlr.gg/player/13222/pro,ap
bibiwater,https://www.vlr.gg/player/10511/bibiwater,ap
"micr0
ZOL",https://www.vlr.gg/player/13223/micr0,ap
"Knight
BLG",https://www.vlr.gg/player/4774/knight,ap
"xfathan
0Zer",https://www.vlr.gg/player/7516/xfathan,ap
"Haimerej
AIM",https://www.vlr.gg/player/31389/haimerej,ap
madel,https://www.vlr.gg/player/26831/madel,ap
